URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,551,DAL,,40,LAC,Defensive rebound by L. Kennard,43,,,,,,,,,,L. Kennard - kennalu01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,533,DAL,,40,LAC,Turnover by P. George (lost ball; steal by T. Hardaway),43,,,,,,,,,,,,,,,,,,,,P. George - georgpa01,lost ball,steal,T. Hardaway - hardati02,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,532,DAL,Personal take foul by L. Kennard (drawn by T. Hardaway),40,LAC,,43,,,,,,,personal take,L. Kennard - kennalu01,T. Hardaway - hardati02,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,532,DAL,T. Burke enters the game for J. Brunson,40,LAC,,43,,,,,,,,,,,,,,,,,,T. Burke - burketr01,J. Brunson - brunsja01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,532,DAL,L. Doni enters the game for M. Kleber,40,LAC,,43,,,,,,,,,,,,,,,,,,L. Dončić - doncilu01,M. Kleber - klebima01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,532,DAL,B. Marjanovi enters the game for J. Richardson,40,LAC,,43,,,,,,,,,,,,,,,,,,B. Marjanović - marjabo01,J. Richardson - richajo01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,532,DAL,,40,LAC,N. Batum enters the game for R. Rondo,43,,,,,,,,,,,,,,,,,,N. Batum - batumni01,R. Rondo - rondora01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,517,DAL,Turnover by L. Doni (lost ball; steal by P. George),40,LAC,,43,,,,,,,,,,,,,,,,,,,,L. Dončić - doncilu01,lost ball,steal,P. George - georgpa01,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,512,DAL,,40,LAC,R. Jackson misses 3-pt jump shot from 23 ft,43,R. Jackson - jacksre01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,509,DAL,Defensive rebound by K. Porziis,40,LAC,,43,,,,,,,,,,K. Porziņģis - porzikr01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,502,DAL,Turnover by L. Doni (bad pass; steal by N. Batum),40,LAC,,43,,,,,,,,,,,,,,,,,,,,L. Dončić - doncilu01,bad pass,steal,N. Batum - batumni01,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,495,DAL,,40,LAC,Personal take foul by B. Marjanovi (drawn by R. Jackson),43,,,,,,,personal take,B. Marjanović - marjabo01,R. Jackson - jacksre01,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,495,DAL,D. Finney-Smith enters the game for T. Burke,40,LAC,,43,,,,,,,,,,,,,,,,,,D. Finney-Smith - finnedo01,T. Burke - burketr01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,495,DAL,,40,LAC,K. Leonard enters the game for R. Jackson,43,,,,,,,,,,,,,,,,,,K. Leonard - leonaka01,R. Jackson - jacksre01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,489,DAL,,40,LAC,M. Morris makes 3-pt jump shot from 26 ft (assist by K. Leonard),46,M. Morris - morrima03,3-pt jump shot,make,26,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,473,DAL,Offensive foul by D. Finney-Smith (drawn by M. Morris),40,LAC,,46,,,,,,,offensive,D. Finney-Smith - finnedo01,M. Morris - morrima03,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,473,DAL,Turnover by D. Finney-Smith (offensive foul),40,LAC,,46,,,,,,,,,,,,,,,,,,,,D. Finney-Smith - finnedo01,offensive foul,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,461,DAL,,40,LAC,K. Leonard misses 2-pt jump shot from 13 ft,46,K. Leonard - leonaka01,2-pt jump shot,miss,13,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,460,DAL,Defensive rebound by L. Doni,40,LAC,,46,,,,,,,,,,L. Dončić - doncilu01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,456,DAL,K. Porziis misses 3-pt jump shot from 25 ft,40,LAC,,46,K. Porziņģis - porzikr01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,452,DAL,Offensive rebound by Team,40,LAC,,46,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,444,DAL,L. Doni makes 2-pt jump shot from 11 ft,42,LAC,,46,L. Dončić - doncilu01,2-pt jump shot,make,11,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,427,DAL,,42,LAC,Shooting foul by B. Marjanovi (drawn by P. George),46,,,,,,,shooting,B. Marjanović - marjabo01,P. George - georgpa01,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,427,DAL,,42,LAC,P. George makes free throw 1 of 2,47,,,,,,,,,,,,,,,P. George - georgpa01,make,1 of 2,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,427,DAL,,42,LAC,P. George makes free throw 2 of 2,48,,,,,,,,,,,,,,,P. George - georgpa01,make,2 of 2,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,416,DAL,T. Hardaway misses 3-pt jump shot from 24 ft,42,LAC,,48,T. Hardaway - hardati02,3-pt jump shot,miss,24,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,409,DAL,,42,LAC,Defensive rebound by K. Leonard,48,,,,,,,,,,K. Leonard - leonaka01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,397,DAL,,42,LAC,Turnover by L. Kennard (bad pass; steal by K. Porziis),48,,,,,,,,,,,,,,,,,,,,L. Kennard - kennalu01,bad pass,steal,K. Porziņģis - porzikr01,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,393,DAL,K. Porziis misses 3-pt jump shot from 26 ft,42,LAC,,48,K. Porziņģis - porzikr01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,390,DAL,,42,LAC,Defensive rebound by K. Leonard,48,,,,,,,,,,K. Leonard - leonaka01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,386,DAL,,42,LAC,N. Batum misses 3-pt jump shot from 23 ft,48,N. Batum - batumni01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,383,DAL,Defensive rebound by B. Marjanovi,42,LAC,,48,,,,,,,,,,B. Marjanović - marjabo01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,374,DAL,T. Hardaway misses 2-pt jump shot from 17 ft,42,LAC,,48,T. Hardaway - hardati02,2-pt jump shot,miss,17,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,371,DAL,,42,LAC,Defensive rebound by P. George,48,,,,,,,,,,P. George - georgpa01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,356,DAL,,42,LAC,M. Morris misses 2-pt jump shot from 20 ft,48,M. Morris - morrima03,2-pt jump shot,miss,20,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,353,DAL,Defensive rebound by T. Hardaway,42,LAC,,48,,,,,,,,,,T. Hardaway - hardati02,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,346,DAL,B. Marjanovi makes 2-pt layup from 2 ft (assist by L. Doni),44,LAC,,48,B. Marjanović - marjabo01,2-pt layup,make,2,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,346,DAL,Shooting foul by M. Morris (drawn by B. Marjanovi),44,LAC,,48,,,,,,,shooting,M. Morris - morrima03,B. Marjanović - marjabo01,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,346,DAL,,44,LAC,LA Clippers full timeout,48,,,,,,,,,,,,,,LAC,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,346,DAL,,44,LAC,R. Jackson enters the game for L. Kennard,48,,,,,,,,,,,,,,,,,,R. Jackson - jacksre01,L. Kennard - kennalu01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,346,DAL,,44,LAC,T. Mann enters the game for M. Morris,48,,,,,,,,,,,,,,,,,,T. Mann - mannte01,M. Morris - morrima03,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,346,DAL,B. Marjanovi misses free throw 1 of 1,44,LAC,,48,,,,,,,,,,,,,,,B. Marjanović - marjabo01,miss,1 of 1,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,343,DAL,,44,LAC,Defensive rebound by P. George,48,,,,,,,,,,P. George - georgpa01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,330,DAL,,44,LAC,P. George makes 3-pt jump shot from 24 ft (assist by K. Leonard),51,P. George - georgpa01,3-pt jump shot,make,24,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,317,DAL,L. Doni makes 2-pt jump shot from 10 ft,46,LAC,,51,L. Dončić - doncilu01,2-pt jump shot,make,10,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,299,DAL,,46,LAC,Turnover by N. Batum (traveling),51,,,,,,,,,,,,,,,,,,,,N. Batum - batumni01,traveling,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,284,DAL,L. Doni misses 2-pt jump shot from 12 ft,46,LAC,,51,L. Dončić - doncilu01,2-pt jump shot,miss,12,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,281,DAL,Offensive rebound by D. Finney-Smith,46,LAC,,51,,,,,,,,,,D. Finney-Smith - finnedo01,offensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,278,DAL,L. Doni makes 2-pt layup from 2 ft,48,LAC,,51,L. Dončić - doncilu01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,278,DAL,Shooting foul by K. Leonard (drawn by L. Doni),48,LAC,,51,,,,,,,shooting,K. Leonard - leonaka01,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,278,DAL,L. Doni makes free throw 1 of 1,49,LAC,,51,,,,,,,,,,,,,,,L. Dončić - doncilu01,make,1 of 1,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,268,DAL,,49,LAC,P. George makes 2-pt jump shot from 14 ft,53,P. George - georgpa01,2-pt jump shot,make,14,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,256,DAL,Turnover by L. Doni (bad pass; steal by K. Leonard),49,LAC,,53,,,,,,,,,,,,,,,,,,,,L. Dončić - doncilu01,bad pass,steal,K. Leonard - leonaka01,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,253,DAL,,49,LAC,Shooting foul by K. Porziis (drawn by P. George),53,,,,,,,shooting,K. Porziņģis - porzikr01,P. George - georgpa01,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,253,DAL,,49,LAC,P. George makes free throw 1 of 2,54,,,,,,,,,,,,,,,P. George - georgpa01,make,1 of 2,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,253,DAL,,49,LAC,P. George makes free throw 2 of 2,55,,,,,,,,,,,,,,,P. George - georgpa01,make,2 of 2,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,230,DAL,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by L. Doni),51,LAC,,55,D. Finney-Smith - finnedo01,2-pt dunk,make,1,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,221,DAL,,51,LAC,T. Mann makes 3-pt jump shot from 24 ft (assist by K. Leonard),58,T. Mann - mannte01,3-pt jump shot,make,24,K. Leonard - leonaka01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,208,DAL,L. Doni makes 3-pt jump shot from 29 ft,54,LAC,,58,L. Dončić - doncilu01,3-pt jump shot,make,29,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,188,DAL,,54,LAC,Shooting foul by B. Marjanovi (drawn by N. Batum),58,,,,,,,shooting,B. Marjanović - marjabo01,N. Batum - batumni01,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,188,DAL,,54,LAC,N. Batum makes free throw 1 of 2,59,,,,,,,,,,,,,,,N. Batum - batumni01,make,1 of 2,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,188,DAL,D. Powell enters the game for B. Marjanovi,54,LAC,,59,,,,,,,,,,,,,,,,,,D. Powell - poweldw01,B. Marjanović - marjabo01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,188,DAL,Dallas full timeout,54,LAC,,59,,,,,,,,,,,,,,DAL,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,188,DAL,,54,LAC,N. Batum makes free throw 2 of 2,60,,,,,,,,,,,,,,,N. Batum - batumni01,make,2 of 2,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,178,DAL,K. Porziis misses 2-pt jump shot from 10 ft,54,LAC,,60,K. Porziņģis - porzikr01,2-pt jump shot,miss,10,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,175,DAL,,54,LAC,Defensive rebound by T. Mann,60,,,,,,,,,,T. Mann - mannte01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,162,DAL,,54,LAC,T. Mann misses 2-pt layup from 2 ft,60,T. Mann - mannte01,2-pt layup,miss,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,162,DAL,,54,LAC,Offensive rebound by T. Mann,60,,,,,,,,,,T. Mann - mannte01,offensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,162,DAL,,54,LAC,T. Mann makes 2-pt layup at rim,62,T. Mann - mannte01,2-pt layup,make,0,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,162,DAL,,54,LAC,Shooting foul by D. Powell (drawn by T. Mann),62,,,,,,,shooting,D. Powell - poweldw01,T. Mann - mannte01,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,162,DAL,T. Burke enters the game for D. Powell,54,LAC,,62,,,,,,,,,,,,,,,,,,T. Burke - burketr01,D. Powell - poweldw01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,162,DAL,,54,LAC,T. Mann makes free throw 1 of 1,63,,,,,,,,,,,,,,,T. Mann - mannte01,make,1 of 1,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,144,DAL,T. Hardaway misses 3-pt jump shot from 23 ft,54,LAC,,63,T. Hardaway - hardati02,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,141,DAL,Offensive rebound by D. Finney-Smith,54,LAC,,63,,,,,,,,,,D. Finney-Smith - finnedo01,offensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,139,DAL,T. Hardaway misses 3-pt jump shot from 25 ft,54,LAC,,63,T. Hardaway - hardati02,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,135,DAL,Offensive rebound by D. Finney-Smith,54,LAC,,63,,,,,,,,,,D. Finney-Smith - finnedo01,offensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,124,DAL,T. Hardaway makes 2-pt layup from 1 ft (assist by L. Doni),56,LAC,,63,T. Hardaway - hardati02,2-pt layup,make,1,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,118,DAL,,56,LAC,Offensive foul by P. George (drawn by T. Hardaway),63,,,,,,,offensive,P. George - georgpa01,T. Hardaway - hardati02,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,118,DAL,,56,LAC,Turnover by P. George (offensive foul),63,,,,,,,,,,,,,,,,,,,,P. George - georgpa01,offensive foul,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,105,DAL,K. Porziis makes 2-pt dunk from 2 ft (assist by D. Finney-Smith),58,LAC,,63,K. Porziņģis - porzikr01,2-pt dunk,make,2,D. Finney-Smith - finnedo01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,94,DAL,,58,LAC,Personal foul by T. Burke (drawn by R. Jackson),63,,,,,,,personal,T. Burke - burketr01,R. Jackson - jacksre01,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,94,DAL,,58,LAC,R. Jackson makes free throw 1 of 2,64,,,,,,,,,,,,,,,R. Jackson - jacksre01,make,1 of 2,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,94,DAL,,58,LAC,R. Rondo enters the game for K. Leonard,64,,,,,,,,,,,,,,,,,,R. Rondo - rondora01,K. Leonard - leonaka01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,94,DAL,,58,LAC,R. Jackson makes free throw 2 of 2,65,,,,,,,,,,,,,,,R. Jackson - jacksre01,make,2 of 2,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,84,DAL,L. Doni misses 3-pt jump shot from 29 ft,58,LAC,,65,L. Dončić - doncilu01,3-pt jump shot,miss,29,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,79,DAL,Offensive rebound by D. Finney-Smith,58,LAC,,65,,,,,,,,,,D. Finney-Smith - finnedo01,offensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,79,DAL,D. Finney-Smith makes 2-pt layup from 1 ft,60,LAC,,65,D. Finney-Smith - finnedo01,2-pt layup,make,1,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,61,DAL,,60,LAC,P. George makes 2-pt layup from 2 ft,67,P. George - georgpa01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,48,DAL,T. Hardaway makes 2-pt jump shot from 16 ft (assist by L. Doni),62,LAC,,67,T. Hardaway - hardati02,2-pt jump shot,make,16,L. Dončić - doncilu01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,34,DAL,,62,LAC,R. Jackson makes 3-pt jump shot from 29 ft (assist by P. George),70,R. Jackson - jacksre01,3-pt jump shot,make,29,P. George - georgpa01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,34,DAL,,62,LAC,L. Kennard enters the game for P. George,70,,,,,,,,,,,,,,,,,,L. Kennard - kennalu01,P. George - georgpa01,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,15,DAL,T. Burke misses 3-pt jump shot from 23 ft,62,LAC,,70,T. Burke - burketr01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,12,DAL,,62,LAC,Defensive rebound by T. Mann,70,,,,,,,,,,T. Mann - mannte01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,2,DAL,,62,LAC,R. Jackson misses 3-pt jump shot from 29 ft,70,R. Jackson - jacksre01,3-pt jump shot,miss,29,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,0,DAL,,62,LAC,Offensive rebound by Team,70,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,2,0,DAL,End of 2nd quarter,62,LAC,,70,,,,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,3,704,DAL,,62,LAC,M. Morris misses 2-pt jump shot from 15 ft,70,M. Morris - morrima03,2-pt jump shot,miss,15,,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,3,701,DAL,Defensive rebound by K. Porziis,62,LAC,,70,,,,,,,,,,K. Porziņģis - porzikr01,defensive,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,3,686,DAL,B. Marjanovi makes 2-pt jump shot from 5 ft (assist by D. Finney-Smith),64,LAC,,70,B. Marjanović - marjabo01,2-pt jump shot,make,5,D. Finney-Smith - finnedo01,,,,,,,,,,,,,,,,,,,,,
/boxscores/202106060LAC.html,playoff,STAPLES Center Los Angeles California,June 6 2021,3:30 PM,LAC,3,675,DAL,,64,LAC,P. George misses 3-pt jump shot from 24 ft,70,P. George - georgpa01,3-pt jump shot,miss,24,,,,,,,,,,,,,,,,,,,,,,
